x1,y1,x2,y2,bpr
4160000,3286000,4240000,3332000,1
4160000,3332000,4240000,3340000,1
4160000,3340000,4240000,3359998,1
4160000,3359998,4240000,3396000,1
4160000,3396000,4240000,3408000,1
4160000,3408000,4240000,3439998,1
4160000,3439998,4240000,3440000,1
4160000,3440000,4240000,3506000,1
4160000,3506000,4240000,3512000,1
4160000,3512000,4240000,3519998,1
4160000,3519998,4240000,3520000,1
4160000,3520000,4240000,3545840,1
4160000,3545840,4240000,3588000,1
4160000,3588000,4240000,3599998,1
4160000,3599998,4240000,3600000,1
4160000,3600000,4240000,3638160,1
4160000,3638160,4240000,3645998,1
4160000,3645998,4240000,3646000,1
4160000,3646000,4240000,3674000,1
4160000,3674000,4240000,3679998,1
4160000,3679998,4240000,3680000,1
4160000,3680000,4240000,3759998,1
4160000,3759998,4240000,3760000,1
4160000,3760000,4240000,3839998,1
4160000,3839998,4240000,3840000,1
4160000,3840000,4240000,3919998,1
4160000,3919998,4240000,3920000,1
4160000,3920000,4240000,3961998,1
4160000,3961998,4240000,3962000,1
4160000,3962000,4240000,3990000,1
4160000,3990000,4240000,3999998,1
4160000,3999998,4240000,4000000,1
4160000,4000000,4240000,4079998,1
4160000,4079998,4240000,4080000,1
4160000,4080000,4240000,4084000,1
4160000,4084000,4240000,4096000,1
4160000,4096000,4240000,4136000,1
4160000,4136000,4240000,4159998,1
4160000,4159998,4240000,4160000,1
4160000,4160000,4240000,4234000,1
4160000,4234000,4240000,4239998,1
4160000,4239998,4240000,4240000,1
4160000,4240000,4240000,4256000,1
4160000,4256000,4240000,4269040,1
4160000,4269040,4240000,4319998,1
4160000,4319998,4240000,4320000,1
4160000,4320000,4240000,4399998,1
4160000,4399998,4240000,4400000,1
4160000,4400000,4240000,4476000,1
4160000,4476000,4240000,4479998,1
4160000,4479998,4240000,4480000,1
4160000,4480000,4240000,4496000,1
4160000,4496000,4240000,4500000,1
4160000,4500000,4240000,4508000,1
4160000,4508000,4240000,4522000,1
4160000,4522000,4240000,4560000,1
4160000,4560000,4240000,4639998,1
4160000,4639998,4240000,4640000,1
4160000,4640000,4240000,4719998,1
4160000,4719998,4240000,4720000,1
4160000,4720000,4240000,4794000,1
4160000,4794000,4240000,4798000,1
4160000,4798000,4240000,4798240,1
4160000,4798240,4240000,4800000,1
4160000,4800000,4240000,4812000,1
4160000,4812000,4240000,4818000,0
4160000,4818000,4240000,4828000,0
4160000,4828000,4240000,4836000,0
4160000,4836000,4240000,4879998,0
4160000,4879998,4240000,4880000,0
4160000,4880000,4240000,4883998,0
4160000,4883998,4240000,4884000,0
4160000,4884000,4240000,4886160,0
4160000,4886160,4240000,4891998,0
4160000,4891998,4240000,4892000,0
4160000,4892000,4240000,4894000,0
4160000,4894000,4240000,4898000,0
4160000,4898000,4240000,4900000,0
4160000,4900000,4240000,4902000,1
4160000,4902000,4240000,4959998,1
4160000,4959998,4240000,4960000,1
4160000,4960000,4240000,4996000,1
4160000,4996000,4240000,5039998,1
4160000,5039998,4240000,5040000,1
4160000,5040000,4240000,5097998,1
4160000,5097998,4240000,5098000,1
4160000,5098000,4240000,5119998,1
4160000,5119998,4240000,5120000,1
4160000,5120000,4240000,5160000,1
4160000,5160000,4240000,5165998,1
4160000,5165998,4240000,5166000,1
4160000,5166000,4240000,5184000,1
4160000,5184000,4240000,5190000,1
4160000,5190000,4240000,5191840,1
4160000,5191840,4240000,5194000,1
4160000,5194000,4240000,5200000,1
4160000,5200000,4240000,5218000,1
4160000,5218000,4240000,5228000,1
4160000,5228000,4240000,5280000,1
4160000,5280000,4240000,5346000,1
4160000,5346000,4240000,5360000,1
4160000,5360000,4240000,5440000,1
4160000,5440000,4240000,5492000,1
4160000,5492000,4240000,5494000,1
4160000,5494000,4240000,5498000,1
4160000,5498000,4240000,5520000,1
4160000,5520000,4240000,5600000,1
4160000,5600000,4240000,5680000,1
4160000,5680000,4240000,5760000,1
4160000,5760000,4240000,5820000,1
4160000,5820000,4240000,5822000,1
4160000,5822000,4240000,5826000,1
4160000,5826000,4240000,5840000,1
4160000,5840000,4240000,5919998,1
4160000,5919998,4240000,5920000,1
4160000,5920000,4240000,5942000,1
4160000,5942000,4240000,5987998,1
4160000,5987998,4240000,5988000,1
4160000,5988000,4240000,5994000,1
4160000,5994000,4240000,5999998,1
4160000,5999998,4240000,6010000,1
4160000,6010000,4240000,6012000,1
4160000,6012000,4240000,6016000,1
4160000,6016000,4240000,6018000,1
4160000,6018000,4240000,6038000,1
4160000,6038000,4240000,6046000,1
4160000,6046000,4240000,6058000,1
4160000,6058000,4240000,6060000,1
4160000,6060000,4240000,6084000,1
4160000,6084000,4240000,6096000,1
4160000,6096000,4240000,6100000,1
4160000,6100000,4240000,6116000,1
4160000,6116000,4240000,6138000,1
4160000,6138000,4240000,6159998,1
4160000,6159998,4240000,6184000,1
4160000,6184000,4240000,6233998,1
4160000,6233998,4240000,6234000,1
4160000,6234000,4240000,6234160,1
4160000,6234160,4240000,6237998,1
4160000,6237998,4240000,6238000,1
4160000,6238000,4240000,6239400,0
4240000,0,4320000,1800,0
4240000,1800,4320000,2000,0
4240000,2000,4320000,100000,2
4240000,100000,4320000,112000,2
4240000,112000,4320000,144000,2
4240000,144000,4320000,154000,2
4240000,154000,4320000,161800,2
4240000,161800,4320000,162160,2
4240000,162160,4320000,166000,2
4240000,166000,4320000,191800,2
4240000,191800,4320000,218000,2
4240000,218000,4320000,239998,2
4240000,239998,4320000,399998,2
4240000,399998,4320000,480000,2
4240000,480000,4320000,559998,2
4240000,559998,4320000,560000,2
4240000,560000,4320000,640000,2
4240000,640000,4320000,1360000,2
4240000,1360000,4320000,1440000,2
4240000,1440000,4320000,1520000,2
4240000,1520000,4320000,1760000,2
4240000,1760000,4320000,1761800,2
4240000,1761800,4320000,1840000,2
4240000,1840000,4320000,1920000,2
4240000,1920000,4320000,2000000,2
4240000,2000000,4320000,2079999,2
4240000,2079999,4320000,2080000,2
4240000,2080000,4320000,2160000,2
4240000,2160000,4320000,2239998,2
4240000,2239998,4320000,2240000,2
4240000,2240000,4320000,2249998,2
4240000,2249998,4320000,2250000,2
4240000,2250000,4320000,2256000,2
4240000,2256000,4320000,2276000,2
4240000,2276000,4320000,2294000,2
4240000,2294000,4320000,2320000,2
4240000,2320000,4320000,2400000,2
4240000,2400000,4320000,2501800,2
4240000,2501800,4320000,2547840,2
4240000,2547840,4320000,2559998,2
4240000,2559998,4320000,2562000,2
4240000,2562000,4320000,2566000,2
4240000,2566000,4320000,2639998,2
4240000,2639998,4320000,2640000,2
4240000,2640000,4320000,2719998,2
4240000,2719998,4320000,2720000,2
4240000,2720000,4320000,2761998,2
4240000,2761998,4320000,2762000,2
4240000,2762000,4320000,2763998,2
4240000,2763998,4320000,2764000,2
4240000,2764000,4320000,2772000,2
4240000,2772000,4320000,2799998,2
4240000,2799998,4320000,2800000,2
4240000,2800000,4320000,2860000,2
4240000,2860000,4320000,2864000,2
4240000,2864000,4320000,2867600,2
4240000,2867600,4320000,2879998,2
4240000,2879998,4320000,2880000,2
4240000,2880000,4320000,2892840,2
4240000,2892840,4320000,2896000,0
4240000,2896000,4320000,2908000,0
4240000,2908000,4320000,2943998,1
4240000,2943998,4320000,2944000,1
4240000,2944000,4320000,2956000,1
4240000,2956000,4320000,2959998,1
4240000,2959998,4320000,3039998,1
4240000,3039998,4320000,3040000,1
4240000,3040000,4320000,3119998,1
4240000,3119998,4320000,3120000,1
4240000,3120000,4320000,3146000,1
4240000,3146000,4320000,3154000,1
4240000,3154000,4320000,3199998,1
4240000,3199998,4320000,3200000,1
4240000,3200000,4320000,3253998,1
4240000,3253998,4320000,3254000,1
4240000,3254000,4320000,3260000,1
4240000,3260000,4320000,3264000,1
4240000,3264000,4320000,3266000,1
4240000,3266000,4320000,3268000,1
4240000,3268000,4320000,3276000,1
4240000,3276000,4320000,3279998,1
4240000,3279998,4320000,3280000,1
4240000,3280000,4320000,3286000,1
4240000,3286000,4320000,3332000,1
4240000,3332000,4320000,3340000,1
4240000,3340000,4320000,3359998,1
4240000,3359998,4320000,3396000,1
4240000,3396000,4320000,3408000,1
4240000,3408000,4320000,3439998,1
4240000,3439998,4320000,3440000,1
4240000,3440000,4320000,3506000,1
4240000,3506000,4320000,3512000,1
4240000,3512000,4320000,3519998,1
4240000,3519998,4320000,3520000,1
4240000,3520000,4320000,3545840,1
4240000,3545840,4320000,3588000,1
4240000,3588000,4320000,3599998,1
4240000,3599998,4320000,3600000,1
4240000,3600000,4320000,3638160,1
4240000,3638160,4320000,3645998,1
4240000,3645998,4320000,3646000,1
4240000,3646000,4320000,3674000,1
4240000,3674000,4320000,3679998,1
4240000,3679998,4320000,3680000,1
4240000,3680000,4320000,3759998,1
4240000,3759998,4320000,3760000,1
4240000,3760000,4320000,3839998,1
4240000,3839998,4320000,3840000,1
4240000,3840000,4320000,3919998,1
4240000,3919998,4320000,3920000,1
4240000,3920000,4320000,3961998,1
4240000,3961998,4320000,3962000,1
4240000,3962000,4320000,3990000,1
4240000,3990000,4320000,3999998,1
4240000,3999998,4320000,4000000,1
4240000,4000000,4320000,4079998,1
4240000,4079998,4320000,4080000,1
4240000,4080000,4320000,4084000,1
4240000,4084000,4320000,4096000,1
4240000,4096000,4320000,4136000,1
4240000,4136000,4320000,4159998,1
4240000,4159998,4320000,4160000,1
4240000,4160000,4320000,4234000,1
4240000,4234000,4320000,4239998,1
4240000,4239998,4320000,4240000,1
4240000,4240000,4320000,4256000,1
4240000,4256000,4320000,4269040,1
4240000,4269040,4320000,4319998,1
4240000,4319998,4320000,4320000,1
4240000,4320000,4320000,4399998,1
4240000,4399998,4320000,4400000,1
4240000,4400000,4320000,4476000,1
4240000,4476000,4320000,4479998,1
4240000,4479998,4320000,4480000,1
4240000,4480000,4320000,4496000,1
4240000,4496000,4320000,4500000,1
4240000,4500000,4320000,4508000,1
4240000,4508000,4320000,4522000,1
4240000,4522000,4320000,4560000,1
4240000,4560000,4320000,4639998,1
4240000,4639998,4320000,4640000,1
4240000,4640000,4320000,4719998,1
4240000,4719998,4320000,4720000,1
4240000,4720000,4320000,4794000,1
4240000,4794000,4320000,4798000,1
4240000,4798000,4320000,4798240,1
4240000,4798240,4320000,4800000,1
4240000,4800000,4320000,4812000,1
4240000,4812000,4320000,4818000,0
4240000,4818000,4320000,4828000,0
4240000,4828000,4320000,4836000,0
4240000,4836000,4320000,4879998,0
4240000,4879998,4320000,4880000,0
4240000,4880000,4320000,4883998,0
4240000,4883998,4320000,4884000,0
4240000,4884000,4320000,4886160,0
4240000,4886160,4320000,4891998,0
4240000,4891998,4320000,4892000,0
4240000,4892000,4320000,4894000,0
4240000,4894000,4320000,4898000,0
4240000,4898000,4320000,4900000,0
4240000,4900000,4320000,4902000,1
4240000,4902000,4320000,4959998,1
4240000,4959998,4320000,4960000,1
4240000,4960000,4320000,4996000,1
4240000,4996000,4320000,5039998,1
4240000,5039998,4320000,5040000,1
4240000,5040000,4320000,5097998,1
4240000,5097998,4320000,5098000,1
4240000,5098000,4320000,5119998,1
4240000,5119998,4320000,5120000,1
4240000,5120000,4320000,5160000,1
4240000,5160000,4320000,5165998,1
4240000,5165998,4320000,5166000,1
4240000,5166000,4320000,5184000,1
4240000,5184000,4320000,5190000,1
4240000,5190000,4320000,5191840,1
4240000,5191840,4320000,5194000,1
4240000,5194000,4320000,5200000,1
4240000,5200000,4320000,5218000,1
4240000,5218000,4320000,5228000,1
4240000,5228000,4320000,5280000,1
4240000,5280000,4320000,5346000,1
4240000,5346000,4320000,5360000,1
4240000,5360000,4320000,5440000,1
4240000,5440000,4320000,5492000,1
4240000,5492000,4320000,5494000,1
4240000,5494000,4320000,5498000,1
4240000,5498000,4320000,5520000,1
4240000,5520000,4320000,5600000,1
4240000,5600000,4320000,5680000,1
4240000,5680000,4320000,5760000,1
4240000,5760000,4320000,5820000,1
4240000,5820000,4320000,5822000,1
4240000,5822000,4320000,5826000,1
4240000,5826000,4320000,5840000,1
4240000,5840000,4320000,5919998,1
4240000,5919998,4320000,5920000,1
4240000,5920000,4320000,5942000,1
4240000,5942000,4320000,5987998,1
4240000,5987998,4320000,5988000,1
4240000,5988000,4320000,5994000,1
4240000,5994000,4320000,5999998,1
4240000,5999998,4320000,6010000,1
4240000,6010000,4320000,6012000,1
4240000,6012000,4320000,6016000,1
4240000,6016000,4320000,6018000,1
4240000,6018000,4320000,6038000,1
4240000,6038000,4320000,6046000,1
4240000,6046000,4320000,6058000,1
4240000,6058000,4320000,6060000,1
4240000,6060000,4320000,6084000,1
4240000,6084000,4320000,6096000,1
4240000,6096000,4320000,6100000,1
4240000,6100000,4320000,6116000,1
4240000,6116000,4320000,6138000,1
4240000,6138000,4320000,6159998,1
4240000,6159998,4320000,6184000,1
4240000,6184000,4320000,6233998,1
4240000,6233998,4320000,6234000,1
4240000,6234000,4320000,6234160,1
4240000,6234160,4320000,6237998,1
4240000,6237998,4320000,6238000,1
4240000,6238000,4320000,6239400,0
4320000,0,4400000,1800,0
4320000,1800,4400000,2000,0
4320000,2000,4400000,100000,2
4320000,100000,4400000,112000,2
4320000,112000,4400000,144000,2
4320000,144000,4400000,154000,2
4320000,154000,4400000,161800,2
4320000,161800,4400000,162160,2
4320000,162160,4400000,166000,2
4320000,166000,4400000,191800,2
4320000,191800,4400000,218000,2
4320000,218000,4400000,239998,2
4320000,239998,4400000,399998,2
4320000,399998,4400000,480000,2
4320000,480000,4400000,559998,2
4320000,559998,4400000,560000,2
4320000,560000,4400000,640000,2
4320000,640000,4400000,1360000,2
4320000,1360000,4400000,1440000,2
4320000,1440000,4400000,1520000,2
4320000,1520000,4400000,1760000,2
4320000,1760000,4400000,1761800,2
4320000,1761800,4400000,1840000,2
4320000,1840000,4400000,1920000,2
4320000,1920000,4400000,2000000,2
4320000,2000000,4400000,2079999,2
4320000,2079999,4400000,2080000,2
4320000,2080000,4400000,2160000,2
4320000,2160000,4400000,2239998,2
4320000,2239998,4400000,2240000,2
4320000,2240000,4400000,2249998,2
4320000,2249998,4400000,2250000,2
4320000,2250000,4400000,2256000,2
4320000,2256000,4400000,2276000,2
4320000,2276000,4400000,2294000,2
4320000,2294000,4400000,2320000,2
4320000,2320000,4400000,2400000,2
4320000,2400000,4400000,2501800,2
4320000,2501800,4400000,2547840,2
4320000,2547840,4400000,2559998,2
4320000,2559998,4400000,2562000,2
4320000,2562000,4400000,2566000,2
4320000,2566000,4400000,2639998,2
4320000,2639998,4400000,2640000,2
4320000,2640000,4400000,2719998,2
4320000,2719998,4400000,2720000,2
4320000,2720000,4400000,2761998,2
4320000,2761998,4400000,2762000,2
4320000,2762000,4400000,2763998,2
4320000,2763998,4400000,2764000,2
4320000,2764000,4400000,2772000,2
4320000,2772000,4400000,2799998,2
4320000,2799998,4400000,2800000,2
4320000,2800000,4400000,2860000,2
4320000,2860000,4400000,2864000,2
4320000,2864000,4400000,2867600,2
4320000,2867600,4400000,2879998,2
4320000,2879998,4400000,2880000,2
4320000,2880000,4400000,2892840,2
4320000,2892840,4400000,2896000,0
4320000,2896000,4400000,2908000,0
4320000,2908000,4400000,2943998,1
4320000,2943998,4400000,2944000,1
4320000,2944000,4400000,2956000,1
4320000,2956000,4400000,2959998,1
4320000,2959998,4400000,3039998,1
4320000,3039998,4400000,3040000,1
4320000,3040000,4400000,3119998,1
4320000,3119998,4400000,3120000,1
4320000,3120000,4400000,3146000,1
4320000,3146000,4400000,3154000,1
4320000,3154000,4400000,3199998,1
4320000,3199998,4400000,3200000,1
4320000,3200000,4400000,3253998,1
4320000,3253998,4400000,3254000,1
4320000,3254000,4400000,3260000,1
4320000,3260000,4400000,3264000,1
4320000,3264000,4400000,3266000,1
4320000,3266000,4400000,3268000,1
4320000,3268000,4400000,3276000,1
4320000,3276000,4400000,3279998,1
4320000,3279998,4400000,3280000,1
4320000,3280000,4400000,3286000,1
4320000,3286000,4400000,3332000,1
4320000,3332000,4400000,3340000,1
4320000,3340000,4400000,3359998,1
4320000,3359998,4400000,3396000,1
4320000,3396000,4400000,3408000,1
4320000,3408000,4400000,3439998,1
4320000,3439998,4400000,3440000,1
4320000,3440000,4400000,3506000,1
4320000,3506000,4400000,3512000,1
4320000,3512000,4400000,3519998,1
4320000,3519998,4400000,3520000,1
4320000,3520000,4400000,3545840,1
4320000,3545840,4400000,3588000,1
4320000,3588000,4400000,3599998,1
4320000,3599998,4400000,3600000,1
4320000,3600000,4400000,3638160,1
4320000,3638160,4400000,3645998,1
4320000,3645998,4400000,3646000,1
4320000,3646000,4400000,3674000,1
4320000,3674000,4400000,3679998,1
4320000,3679998,4400000,3680000,1
4320000,3680000,4400000,3759998,1
4320000,3759998,4400000,3760000,1
4320000,3760000,4400000,3839998,1
4320000,3839998,4400000,3840000,1
4320000,3840000,4400000,3919998,1
4320000,3919998,4400000,3920000,1
4320000,3920000,4400000,3961998,1
4320000,3961998,4400000,3962000,1
4320000,3962000,4400000,3990000,1
4320000,3990000,4400000,3999998,1
4320000,3999998,4400000,4000000,1
4320000,4000000,4400000,4079998,1
4320000,4079998,4400000,4080000,1
4320000,4080000,4400000,4084000,1
4320000,4084000,4400000,4096000,1
4320000,4096000,4400000,4136000,1
4320000,4136000,4400000,4159998,1
4320000,4159998,4400000,4160000,1
4320000,4160000,4400000,4234000,1
4320000,4234000,4400000,4239998,1
4320000,4239998,4400000,4240000,1
4320000,4240000,4400000,4256000,1
4320000,4256000,4400000,4269040,1
4320000,4269040,4400000,4319998,1
4320000,4319998,4400000,4320000,1
4320000,4320000,4400000,4399998,1
4320000,4399998,4400000,4400000,1
4320000,4400000,4400000,4476000,1
4320000,4476000,4400000,4479998,1
4320000,4479998,4400000,4480000,1
4320000,4480000,4400000,4496000,1
4320000,4496000,4400000,4500000,1
4320000,4500000,4400000,4508000,1
4320000,4508000,4400000,4522000,1
4320000,4522000,4400000,4560000,1
4320000,4560000,4400000,4639998,1
4320000,4639998,4400000,4640000,1
4320000,4640000,4400000,4719998,1
4320000,4719998,4400000,4720000,1
4320000,4720000,4400000,4794000,1
4320000,4794000,4400000,4798000,1
4320000,4798000,4400000,4798240,1
4320000,4798240,4400000,4800000,1
4320000,4800000,4400000,4812000,1
4320000,4812000,4400000,4818000,0
4320000,4818000,4400000,4828000,0
4320000,4828000,4400000,4836000,0
4320000,4836000,4400000,4879998,0
4320000,4879998,4400000,4880000,0
4320000,4880000,4400000,4883998,0
4320000,4883998,4400000,4884000,0
4320000,4884000,4400000,4886160,0
4320000,4886160,4400000,4891998,0
4320000,4891998,4400000,4892000,0
4320000,4892000,4400000,4894000,0
4320000,4894000,4400000,4898000,0
4320000,4898000,4400000,4900000,0
4320000,4900000,4400000,4902000,1
4320000,4902000,4400000,4959998,1
4320000,4959998,4400000,4960000,1
4320000,4960000,4400000,4996000,1
4320000,4996000,4400000,5039998,1
4320000,5039998,4400000,5040000,1
4320000,5040000,4400000,5097998,1
4320000,5097998,4400000,5098000,1
4320000,5098000,4400000,5119998,1
4320000,5119998,4400000,5120000,1
4320000,5120000,4400000,5160000,1
4320000,5160000,4400000,5165998,1
4320000,5165998,4400000,5166000,1
4320000,5166000,4400000,5184000,1
4320000,5184000,4400000,5190000,1
4320000,5190000,4400000,5191840,1
4320000,5191840,4400000,5194000,1
4320000,5194000,4400000,5200000,1
4320000,5200000,4400000,5218000,1
4320000,5218000,4400000,5228000,1
4320000,5228000,4400000,5280000,1
4320000,5280000,4400000,5346000,1
4320000,5346000,4400000,5360000,1
4320000,5360000,4400000,5440000,1
4320000,5440000,4400000,5492000,1
4320000,5492000,4400000,5494000,1
4320000,5494000,4400000,5498000,1
4320000,5498000,4400000,5520000,1
4320000,5520000,4400000,5600000,1
4320000,5600000,4400000,5680000,1
4320000,5680000,4400000,5760000,1
4320000,5760000,4400000,5820000,1
4320000,5820000,4400000,5822000,1
4320000,5822000,4400000,5826000,1
4320000,5826000,4400000,5840000,1
4320000,5840000,4400000,5919998,1
4320000,5919998,4400000,5920000,1
4320000,5920000,4400000,5942000,1
4320000,5942000,4400000,5987998,1
4320000,5987998,4400000,5988000,1
4320000,5988000,4400000,5994000,1
4320000,5994000,4400000,5999998,1
4320000,5999998,4400000,6010000,1
4320000,6010000,4400000,6012000,1
4320000,6012000,4400000,6016000,1
4320000,6016000,4400000,6018000,1
4320000,6018000,4400000,6038000,1
4320000,6038000,4400000,6046000,1
4320000,6046000,4400000,6058000,1
4320000,6058000,4400000,6060000,1
4320000,6060000,4400000,6084000,1
4320000,6084000,4400000,6096000,1
4320000,6096000,4400000,6100000,1
4320000,6100000,4400000,6116000,1
4320000,6116000,4400000,6138000,1
4320000,6138000,4400000,6159998,1
4320000,6159998,4400000,6184000,1
4320000,6184000,4400000,6233998,1
4320000,6233998,4400000,6234000,1
4320000,6234000,4400000,6234160,1
4320000,6234160,4400000,6237998,1
4320000,6237998,4400000,6238000,1
4320000,6238000,4400000,6239400,0
4400000,0,4480000,1800,0
4400000,1800,4480000,2000,0
4400000,2000,4480000,100000,2
4400000,100000,4480000,112000,2
4400000,112000,4480000,144000,2
4400000,144000,4480000,154000,2
4400000,154000,4480000,161800,2
4400000,161800,4480000,162160,2
4400000,162160,4480000,166000,2
4400000,166000,4480000,191800,2
4400000,191800,4480000,218000,2
4400000,218000,4480000,239998,2
4400000,239998,4480000,399998,2
4400000,399998,4480000,480000,2
4400000,480000,4480000,559998,2
4400000,559998,4480000,560000,2
4400000,560000,4480000,640000,2
4400000,640000,4480000,1360000,2
4400000,1360000,4480000,1440000,2
4400000,1440000,4480000,1520000,2
4400000,1520000,4480000,1760000,2
4400000,1760000,4480000,1761800,2
4400000,1761800,4480000,1840000,2
4400000,1840000,4480000,1920000,2
4400000,1920000,4480000,2000000,2
4400000,2000000,4480000,2079999,2
4400000,2079999,4480000,2080000,2
4400000,2080000,4480000,2160000,2
4400000,2160000,4480000,2239998,2
4400000,2239998,4480000,2240000,2
4400000,2240000,4480000,2249998,2
4400000,2249998,4480000,2250000,2
4400000,2250000,4480000,2256000,2
4400000,2256000,4480000,2276000,2
4400000,2276000,4480000,2294000,2
4400000,2294000,4480000,2320000,2
4400000,2320000,4480000,2400000,2
4400000,2400000,4480000,2501800,2
4400000,2501800,4480000,2547840,2
4400000,2547840,4480000,2559998,2
4400000,2559998,4480000,2562000,2
4400000,2562000,4480000,2566000,2
4400000,2566000,4480000,2639998,2
4400000,2639998,4480000,2640000,2
4400000,2640000,4480000,2719998,2
4400000,2719998,4480000,2720000,2
4400000,2720000,4480000,2761998,2
4400000,2761998,4480000,2762000,2
4400000,2762000,4480000,2763998,2
4400000,2763998,4480000,2764000,2
4400000,2764000,4480000,2772000,2
4400000,2772000,4480000,2799998,2
4400000,2799998,4480000,2800000,2
4400000,2800000,4480000,2860000,2
4400000,2860000,4480000,2864000,2
4400000,2864000,4480000,2867600,2
4400000,2867600,4480000,2879998,2
4400000,2879998,4480000,2880000,2
4400000,2880000,4480000,2892840,2
4400000,2892840,4480000,2896000,0
4400000,2896000,4480000,2908000,0
4400000,2908000,4480000,2943998,1
4400000,2943998,4480000,2944000,1
4400000,2944000,4480000,2956000,1
4400000,2956000,4480000,2959998,1
4400000,2959998,4480000,3039998,1
4400000,3039998,4480000,3040000,1
4400000,3040000,4480000,3119998,1
4400000,3119998,4480000,3120000,1
4400000,3120000,4480000,3146000,1
4400000,3146000,4480000,3154000,1
4400000,3154000,4480000,3199998,1
4400000,3199998,4480000,3200000,1
4400000,3200000,4480000,3253998,1
4400000,3253998,4480000,3254000,1
4400000,3254000,4480000,3260000,1
4400000,3260000,4480000,3264000,1
4400000,3264000,4480000,3266000,1
4400000,3266000,4480000,3268000,1
4400000,3268000,4480000,3276000,1
4400000,3276000,4480000,3279998,1
4400000,3279998,4480000,3280000,1
4400000,3280000,4480000,3286000,1
4400000,3286000,4480000,3332000,1
4400000,3332000,4480000,3340000,1
4400000,3340000,4480000,3359998,1
4400000,3359998,4480000,3396000,1
4400000,3396000,4480000,3408000,1
4400000,3408000,4480000,3439998,1
4400000,3439998,4480000,3440000,1
4400000,3440000,4480000,3506000,1
4400000,3506000,4480000,3512000,1
4400000,3512000,4480000,3519998,1
4400000,3519998,4480000,3520000,1
4400000,3520000,4480000,3545840,1
4400000,3545840,4480000,3588000,1
4400000,3588000,4480000,3599998,1
4400000,3599998,4480000,3600000,1
4400000,3600000,4480000,3638160,1
4400000,3638160,4480000,3645998,1
4400000,3645998,4480000,3646000,1
4400000,3646000,4480000,3674000,1
4400000,3674000,4480000,3679998,1
4400000,3679998,4480000,3680000,1
4400000,3680000,4480000,3759998,1
4400000,3759998,4480000,3760000,1
4400000,3760000,4480000,3839998,1
4400000,3839998,4480000,3840000,1
4400000,3840000,4480000,3919998,1
4400000,3919998,4480000,3920000,1
4400000,3920000,4480000,3961998,1
4400000,3961998,4480000,3962000,1
4400000,3962000,4480000,3990000,1
4400000,3990000,4480000,3999998,1
4400000,3999998,4480000,4000000,1
4400000,4000000,4480000,4079998,1
4400000,4079998,4480000,4080000,1
4400000,4080000,4480000,4084000,1
4400000,4084000,4480000,4096000,1
4400000,4096000,4480000,4136000,1
4400000,4136000,4480000,4159998,1
4400000,4159998,4480000,4160000,1
4400000,4160000,4480000,4234000,1
4400000,4234000,4480000,4239998,1
4400000,4239998,4480000,4240000,1
4400000,4240000,4480000,4256000,1
4400000,4256000,4480000,4269040,1
4400000,4269040,4480000,4319998,1
4400000,4319998,4480000,4320000,1
4400000,4320000,4480000,4399998,1
4400000,4399998,4480000,4400000,1
4400000,4400000,4480000,4476000,1
4400000,4476000,4480000,4479998,1
4400000,4479998,4480000,4480000,1
4400000,4480000,4480000,4496000,1
4400000,4496000,4480000,4500000,1
4400000,4500000,4480000,4508000,1
4400000,4508000,4480000,4522000,1
4400000,4522000,4480000,4560000,1
4400000,4560000,4480000,4639998,1
4400000,4639998,4480000,4640000,1
4400000,4640000,4480000,4719998,1
4400000,4719998,4480000,4720000,1
4400000,4720000,4480000,4794000,1
4400000,4794000,4480000,4798000,1
4400000,4798000,4480000,4798240,1
4400000,4798240,4480000,4800000,1
4400000,4800000,4480000,4812000,1
4400000,4812000,4480000,4818000,0
4400000,4818000,4480000,4828000,0
4400000,4828000,4480000,4836000,0
4400000,4836000,4480000,4879998,0
4400000,4879998,4480000,4880000,0
4400000,4880000,4480000,4883998,0
4400000,4883998,4480000,4884000,0
4400000,4884000,4480000,4886160,0
4400000,4886160,4480000,4891998,0
4400000,4891998,4480000,4892000,0
4400000,4892000,4480000,4894000,0
4400000,4894000,4480000,4898000,0
4400000,4898000,4480000,4900000,0
4400000,4900000,4480000,4902000,1
4400000,4902000,4480000,4959998,1
4400000,4959998,4480000,4960000,1
4400000,4960000,4480000,4996000,1
4400000,4996000,4480000,5039998,1
4400000,5039998,4480000,5040000,1
4400000,5040000,4480000,5097998,1
4400000,5097998,4480000,5098000,1
4400000,5098000,4480000,5119998,1
4400000,5119998,4480000,5120000,1
4400000,5120000,4480000,5160000,1
4400000,5160000,4480000,5165998,1
4400000,5165998,4480000,5166000,1
4400000,5166000,4480000,5184000,1
4400000,5184000,4480000,5190000,1
4400000,5190000,4480000,5191840,1
4400000,5191840,4480000,5194000,1
4400000,5194000,4480000,5200000,1
4400000,5200000,4480000,5218000,1
4400000,5218000,4480000,5228000,1
4400000,5228000,4480000,5280000,1
4400000,5280000,4480000,5346000,1
4400000,5346000,4480000,5360000,1
4400000,5360000,4480000,5440000,1
4400000,5440000,4480000,5492000,1
4400000,5492000,4480000,5494000,1
4400000,5494000,4480000,5498000,1
4400000,5498000,4480000,5520000,1
4400000,5520000,4480000,5600000,1
4400000,5600000,4480000,5680000,1
4400000,5680000,4480000,5760000,1
4400000,5760000,4480000,5820000,1
