x1,y1,x2,y2
5641000,2280000,5641000,164080
5641000,164080,9482000,164080
9482000,164080,9482000,2200000
9482000,2200000,9490000,2200000
3560000,2280000,3560000,2886420
3560000,2886420,675000,2886420
675000,2886420,675000,3283000
675000,3283000,107000,3283000
107000,3283000,107000,5313000
107000,5313000,34000,5313000
34000,5313000,34000,6090000
34000,6090000,4770000,6090000
4770000,6090000,4770000,6120000
4770000,6120000,4840000,6120000
190000,3336000,190000,3272000
190000,3272000,675000,3272000
675000,3272000,675000,164080
675000,164080,9470000,164080
9470000,164080,9470000,2253000
9470000,2253000,8120000,2253000
8120000,2253000,8120000,2564000
8120000,2564000,8840000,2564000
8840000,2564000,8840000,2600000
3560000,2280000,3560000,2280000
3560000,2280000,3560000,2886420
3560000,2886420,2890000,2886420
2890000,2886420,2890000,2894420
2890000,2894420,3369000,2894420
3369000,2894420,3369000,2902000
3369000,2902000,6760000,2902000
6760000,2902000,6760000,2912000
8440000,6198998,8440000,6108000
8440000,6108000,8703000,6108000
8703000,6108000,8703000,2253000
8703000,2253000,9470000,2253000
9470000,2253000,9470000,164080
9470000,164080,5641000,164080
5641000,164080,5641000,2894420
5641000,2894420,3800000,2894420
3800000,2894420,3800000,2280000
3800000,2280000,3560000,2280000
8440000,6198998,8440000,6108000
8440000,6108000,8703000,6108000
8703000,6108000,8703000,2253000
8703000,2253000,9470000,2253000
9470000,2253000,9470000,164080
9470000,164080,3560000,164080
3560000,164080,3560000,2280000
4680000,3079998,8977000,3079998
8977000,3079998,8977000,2253000
8977000,2253000,9482000,2253000
9482000,2253000,9482000,2200000
9482000,2200000,9490000,2200000
9490000,2200000,9470000,2200000
9470000,2200000,9470000,164080
9470000,164080,675000,164080
675000,164080,675000,3283000
675000,3283000,130000,3283000
130000,3283000,130000,3554000
3560000,2280000,3560000,360000
3560000,360000,360000,360000
3560000,360000,3560000,164080
3560000,164080,9470000,164080
9470000,164080,9470000,2862000
9470000,2862000,7760000,2862000
7760000,2862000,7760000,3532920
7760000,3532920,2920000,3532920
2920000,3532920,2920000,3560000
3560000,2280000,3560000,2886420
3560000,2886420,675000,2886420
675000,2886420,675000,3283000
675000,3283000,130000,3283000
130000,3283000,130000,3554000
4840000,360000,4840000,164080
4840000,164080,9470000,164080
9470000,164080,9470000,2862000
9470000,2862000,7760000,2862000
7760000,2862000,7760000,4799120
7760000,4799120,4840000,4799120
4840000,4799120,4840000,6120000
9470000,164080,9490000,164080
9490000,164080,9490000,2200000
4840000,360000,675000,360000
675000,360000,675000,3283000
675000,3283000,215168,3283000
215168,3283000,215168,3336000
215168,3336000,190000,3336000
4840000,360000,675000,360000
675000,360000,675000,3283000
675000,3283000,215168,3283000
215168,3283000,215168,3336000
215168,3336000,190000,3336000
4840000,360000,675000,360000
675000,360000,675000,3283000
675000,3283000,215168,3283000
215168,3283000,215168,3336000
215168,3336000,190000,3336000
4840000,360000,4840000,2886420
4840000,2886420,675000,2886420
675000,2886420,675000,3283000
675000,3283000,215168,3283000
215168,3283000,215168,3336000
215168,3336000,190000,3336000
4840000,360000,5635000,360000
5635000,360000,5635000,164080
5635000,164080,9470000,164080
9470000,164080,9470000,2862000
9470000,2862000,8840000,2862000
8840000,2862000,8840000,3880000
8840000,3880000,8760000,3880000
4840000,360000,5635000,360000
5635000,360000,5635000,164080
5635000,164080,9470000,164080
9470000,164080,9470000,2253000
9470000,2253000,8120000,2253000
8120000,2253000,8120000,2763999
8120000,2763999,8966000,2763999
8966000,2763999,8966000,3079999
8966000,3079999,8977000,3079999
8977000,3079999,8977000,3199999
8977000,3199999,8944000,3199999
8944000,3199999,8944000,3226998
4680000,3079998,8977000,3079998
8977000,3079998,8977000,2253000
8977000,2253000,9470000,2253000
9470000,2253000,9470000,164080
9470000,164080,3560000,164080
3560000,164080,3560000,2280000
9470000,2253000,9490000,2253000
9490000,2253000,9490000,2200000
4840000,360000,4840000,2886420
4840000,2886420,675000,2886420
675000,2886420,675000,3283000
675000,3283000,215168,3283000
215168,3283000,215168,3336000
215168,3336000,190000,3336000
8440000,6198998,7288003,6198998
7288003,6198998,7288003,5991000
7288003,5991000,6760000,5991000
6760000,5991000,6760000,4600000
6760000,4600000,6680000,4600000
8440000,6198998,8680000,6198998
8680000,6198998,8680000,3839999
8680000,3839999,7640000,3839999
7640000,3839999,7640000,3800000
8440000,6198998,7288003,6198998
7288003,6198998,7288003,5991000
7288003,5991000,6760000,5991000
6760000,5991000,6760000,4600000
6760000,4600000,6680000,4600000
8440000,6198998,8680000,6198998
8680000,6198998,8680000,3839999
8680000,3839999,7640000,3839999
7640000,3839999,7640000,3800000
4840000,360000,5635000,360000
5635000,360000,5635000,164080
5635000,164080,9470000,164080
9470000,164080,9470000,2862000
9470000,2862000,8944000,2862000
8944000,2862000,8944000,3226998
4840000,360000,4840000,2266000
4840000,2266000,3560000,2266000
3560000,2266000,3560000,2280000
3560000,2280000,3560000,164080
3560000,164080,9470000,164080
9470000,164080,9470000,2862000
9470000,2862000,8977000,2862000
8977000,2862000,7965000,2862000
7965000,2862000,7965000,5480000
7965000,5480000,7880000,5480000
8977000,2862000,8977000,5160000
8977000,5160000,9080000,5160000
3560000,2280000,5641000,2280000
5641000,2280000,5641000,164080
5641000,164080,9470000,164080
9470000,164080,9470000,2862000
9470000,2862000,8977000,2862000
8977000,2862000,8977000,5160000
8977000,5160000,9080000,5160000
3560000,2280000,3560000,360000
3560000,360000,3560000,164080
3560000,164080,9470000,164080
9470000,164080,9470000,2862000
9470000,2862000,8977000,2862000
8977000,2862000,8977000,5160000
8977000,5160000,9080000,5160000
3560000,360000,4840000,360000
4840000,360000,4840000,164080
4840000,164080,9470000,164080
9470000,164080,9470000,2600000
9470000,2600000,8840000,2600000
9470000,2600000,9470000,2862000
9470000,2862000,8944000,2862000
8944000,2862000,8944000,3226998
9470000,164080,9490000,164080
9490000,164080,9490000,2200000
4840000,360000,4840000,2280000
4840000,2280000,3560000,2280000
8944000,3226998,5975512,3226998
5975512,3226998,5975512,6059000
5975512,6059000,34000,6059000
34000,6059000,34000,5254000
34000,5254000,146000,5254000
146000,5254000,146000,3336000
146000,3336000,190000,3336000
8944000,3226998,5975512,3226998
5975512,3226998,5975512,6059000
5975512,6059000,34000,6059000
34000,6059000,34000,5254000
34000,5254000,146000,5254000
146000,5254000,146000,3336000
146000,3336000,190000,3336000
8944000,3226998,5975512,3226998
5975512,3226998,5975512,6059000
5975512,6059000,34000,6059000
34000,6059000,34000,5254000
34000,5254000,146000,5254000
146000,5254000,146000,3336000
146000,3336000,190000,3336000
8944000,3226998,5975512,3226998
5975512,3226998,5975512,6059000
5975512,6059000,34000,6059000
34000,6059000,34000,5254000
34000,5254000,146000,5254000
146000,5254000,146000,3336000
146000,3336000,190000,3336000
8944000,3226998,5975512,3226998
5975512,3226998,5975512,6059000
5975512,6059000,34000,6059000
34000,6059000,34000,5254000
34000,5254000,146000,5254000
146000,5254000,146000,3336000
146000,3336000,190000,3336000
8944000,3226998,5975512,3226998
5975512,3226998,5975512,6059000
5975512,6059000,34000,6059000
34000,6059000,34000,5254000
34000,5254000,146000,5254000
146000,5254000,146000,3336000
146000,3336000,190000,3336000
8944000,3226998,5975512,3226998
5975512,3226998,5975512,6059000
5975512,6059000,34000,6059000
34000,6059000,34000,5254000
34000,5254000,146000,5254000
146000,5254000,146000,3336000
146000,3336000,190000,3336000
8944000,3226998,5975512,3226998
5975512,3226998,5975512,6059000
5975512,6059000,34000,6059000
34000,6059000,34000,5254000
34000,5254000,146000,5254000
146000,5254000,146000,3336000
146000,3336000,190000,3336000
190000,3336000,190000,3336000
190000,3336000,190000,3336000
190000,3336000,190000,3336000
190000,3336000,190000,3336000
8944000,3226998,7760000,3226998
7760000,3226998,7760000,2761999
7760000,2761999,5642960,2761999
5642960,2761999,5642960,2902000
5642960,2902000,3800000,2902000
3800000,2902000,3800000,2894420
3800000,2894420,2890000,2894420
2890000,2894420,2890000,2280000
2890000,2280000,3560000,2280000
8944000,3226998,6680000,3226998
6680000,3226998,6680000,4600000
8944000,3226998,8944000,2253000
8944000,2253000,9470000,2253000
9470000,2253000,9470000,164080
9470000,164080,3560000,164080
3560000,164080,3560000,2280000
8944000,3226998,8944000,2253000
8944000,2253000,9470000,2253000
9470000,2253000,9470000,164080
9470000,164080,3560000,164080
3560000,164080,3560000,2280000
8840000,2600000,8425000,2600000
8425000,2600000,8425000,2239999
8425000,2239999,5642960,2239999
5642960,2239999,5642960,2199999
5642960,2199999,3560000,2199999
3560000,2199999,3560000,2280000
8840000,2600000,8840000,2253000
8840000,2253000,9470000,2253000
9470000,2253000,9470000,164080
9470000,164080,3560000,164080
3560000,164080,3560000,2280000
8944000,3226998,8944000,2639999
8944000,2639999,8840000,2639999
8840000,2639999,8840000,2600000
8840000,2600000,8840000,2253000
8840000,2253000,9470000,2253000
9470000,2253000,9470000,164080
9470000,164080,3560000,164080
3560000,164080,3560000,2280000
3560000,2280000,5641000,2280000
5641000,2280000,5641000,164080
5641000,164080,9470000,164080
9470000,164080,9470000,2862000
9470000,2862000,8944000,2862000
8944000,2862000,8944000,3226998
8440000,6198998,7288003,6198998
7288003,6198998,7288003,5991000
7288003,5991000,6760000,5991000
6760000,5991000,6760000,4600000
6760000,4600000,6680000,4600000
8440000,6198998,8440000,5480000
8440000,5480000,7880000,5480000
8440000,6198998,8680000,6198998
8680000,6198998,8680000,3839999
8680000,3839999,7640000,3839999
7640000,3839999,7640000,3800000
8680000,6198998,8703000,6198998
8703000,6198998,8703000,3253999
8703000,3253999,8944000,3253999
8944000,3253999,8944000,3226998
8440000,6198998,7288003,6198998
7288003,6198998,7288003,5991000
7288003,5991000,6760000,5991000
6760000,5991000,5975512,5991000
5975512,5991000,5975512,3119999
5975512,3119999,4680000,3119999
4680000,3119999,4680000,3079998
6760000,5991000,6760000,4600000
6760000,4600000,6680000,4600000
8440000,6198998,8440000,5480000
8440000,5480000,7880000,5480000
8440000,6198998,8680000,6198998
8680000,6198998,8680000,3800000
8680000,3800000,7640000,3800000
8680000,3800000,8680000,2920000
8680000,2920000,8040000,2920000
8680000,6198998,8703000,6198998
8703000,6198998,8703000,3253999
8703000,3253999,8703000,2253000
8703000,2253000,9490000,2253000
9490000,2253000,9490000,2200000
8703000,3253999,8944000,3253999
8944000,3253999,8944000,3226998
7640000,3800000,7640000,3199999
7640000,3199999,8470000,3199999
8470000,3199999,8470000,3199999
8470000,3199999,8900000,3199999
8900000,3199999,8900000,3199999
8900000,3199999,8924000,3199999
8924000,3199999,8924000,3226998
8924000,3226998,8944000,3226998
7640000,3800000,7640000,3199999
7640000,3199999,8470000,3199999
8470000,3199999,8470000,3176999
8470000,3176999,8944000,3176999
8944000,3176999,8944000,3226998
7640000,3800000,8455000,3800000
8455000,3800000,8455000,3719999
8455000,3719999,8944000,3719999
8944000,3719999,8944000,3309000
8944000,3309000,8974000,3309000
8974000,3309000,8974000,3226998
8974000,3226998,8944000,3226998
7640000,3800000,7640000,3226998
7640000,3226998,8944000,3226998
7640000,3800000,7640000,3226998
7640000,3226998,8944000,3226998
7640000,3800000,8924000,3800000
8924000,3800000,8924000,3226998
8924000,3226998,8944000,3226998
7640000,3800000,7640000,3253999
7640000,3253999,8944000,3253999
8944000,3253999,8944000,3226998
7640000,3800000,8425000,3800000
8425000,3800000,8425000,3940999
8425000,3940999,8924000,3940999
8924000,3940999,8924000,3226998
8924000,3226998,8944000,3226998
7640000,3800000,8944000,3800000
8944000,3800000,8944000,3226998
7640000,3800000,7640000,3226998
7640000,3226998,8944000,3226998
9490000,2200000,9490000,2862000
9490000,2862000,8680000,2862000
8680000,2862000,8680000,6198998
8680000,6198998,8440000,6198998
9490000,2862000,9490000,2865800
9490000,2865800,9678984,2865800
9678984,2865800,9678984,5254000
9678984,5254000,9639000,5254000
9639000,5254000,9639000,5320000
9490000,2200000,9490000,2865800
9490000,2865800,9678984,2865800
9678984,2865800,9678984,5320000
9678984,5320000,9639000,5320000
9490000,2200000,9639000,2200000
9639000,2200000,9639000,1240000
7640000,3800000,6654000,3800000
6654000,3800000,6654000,3619080
6654000,3619080,4727000,3619080
4727000,3619080,4727000,3079998
4727000,3079998,4680000,3079998
7640000,3800000,4727000,3800000
4727000,3800000,4727000,3079998
4727000,3079998,4680000,3079998
7640000,3800000,7640000,3265000
7640000,3265000,9072652,3265000
9072652,3265000,9072652,2253000
9072652,2253000,9470000,2253000
9470000,2253000,9470000,164080
9470000,164080,3560000,164080
3560000,164080,3560000,2280000
7640000,3800000,7640000,4799120
7640000,4799120,9072652,4799120
9072652,4799120,9072652,5160000
9072652,5160000,9080000,5160000
9080000,5160000,9080000,3919999
9080000,3919999,8760000,3919999
8760000,3919999,8760000,3880000
9080000,5160000,9080000,4498000
9080000,4498000,8680000,4498000
8680000,4498000,8680000,3919999
8680000,3919999,8760000,3919999
8760000,3919999,8760000,3880000
9080000,5160000,9080000,3919999
9080000,3919999,8760000,3919999
8760000,3919999,8760000,3880000
9080000,5160000,9080000,3919999
9080000,3919999,8760000,3919999
8760000,3919999,8760000,3880000
9080000,5160000,9080000,3919999
9080000,3919999,8760000,3919999
8760000,3919999,8760000,3880000
9080000,5160000,9080000,4799120
9080000,4799120,5320000,4799120
5320000,4799120,5320000,4520000
9080000,4799120,9080000,3880000
9080000,3880000,8760000,3880000
9080000,3880000,9080000,3509000
9080000,3509000,8944000,3509000
8944000,3509000,8944000,3226998
9080000,5160000,9080000,5480000
9080000,5480000,7880000,5480000
6760000,2912000,7741000,2912000
7741000,2912000,7741000,3199999
7741000,3199999,8944000,3199999
8944000,3199999,8944000,3226998
6760000,2912000,7741000,2912000
7741000,2912000,7741000,3199999
7741000,3199999,8944000,3199999
8944000,3199999,8944000,3226998
8944000,3226998,8944000,2253000
8944000,2253000,9470000,2253000
9470000,2253000,9470000,164080
9470000,164080,4840000,164080
4840000,164080,4840000,360000
8944000,3226998,8944000,2253000
8944000,2253000,9470000,2253000
9470000,2253000,9470000,164080
9470000,164080,4840000,164080
4840000,164080,4840000,360000
8944000,3226998,8944000,2253000
8944000,2253000,9470000,2253000
9470000,2253000,9470000,164080
9470000,164080,5041480,164080
5041480,164080,5041480,360000
5041480,360000,4840000,360000
5000000,5640000,5000000,4815000
5000000,4815000,4680000,4815000
4680000,4815000,4680000,3079998
5000000,5640000,5000000,4799120
5000000,4799120,5975512,4799120
5975512,4799120,5975512,3079998
5975512,3079998,4680000,3079998
5000000,5640000,5000000,4799120
5000000,4799120,6680000,4799120
6680000,4799120,6680000,4600000
6680000,4799120,7640000,4799120
7640000,4799120,7640000,3800000
3560000,2280000,3560000,2886420
3560000,2886420,3369000,2886420
3369000,2886420,3369000,2894420
3369000,2894420,675000,2894420
675000,2894420,675000,3283000
675000,3283000,107000,3283000
107000,3283000,107000,5313000
107000,5313000,34000,5313000
34000,5313000,34000,6059000
34000,6059000,3051000,6059000
3051000,6059000,3051000,4896000
3051000,4896000,3560000,4896000
3560000,4896000,3560000,4896000
3560000,4896000,2953000,4896000
2953000,4896000,2953000,6059000
2953000,6059000,34000,6059000
34000,6059000,34000,5254000
34000,5254000,146000,5254000
146000,5254000,146000,3272000
146000,3272000,675000,3272000
675000,3272000,675000,2894420
675000,2894420,3369000,2894420
3369000,2894420,3369000,2894420
3369000,2894420,675000,2894420
675000,2894420,675000,3283000
675000,3283000,107000,3283000
107000,3283000,107000,5313000
107000,5313000,34000,5313000
34000,5313000,34000,6059000
34000,6059000,3051000,6059000
3051000,6059000,3051000,4896000
3051000,4896000,3560000,4896000
3560000,4896000,3560000,4901000
3560000,4901000,3640000,4901000
3640000,4901000,3640000,5640000
3640000,5640000,5000000,5640000
5000000,5640000,5000000,4899000
5000000,4899000,4360000,4899000
4360000,4899000,4360000,4815000
4360000,4815000,7045000,4815000
7045000,4815000,7045000,3509000
7045000,3509000,9678984,3509000
9678984,3509000,9678984,149000
9678984,149000,8035140,149000
8035140,149000,8035140,164080
8035140,164080,3560000,164080
3560000,164080,3560000,2280000
4840000,360000,4840000,164080
4840000,164080,9490000,164080
9490000,164080,9490000,2200000
4840000,360000,4840000,2886420
4840000,2886420,675000,2886420
675000,2886420,675000,3283000
675000,3283000,215168,3283000
215168,3283000,215168,3336000
215168,3336000,190000,3336000
3560000,2280000,3560000,2886420
3560000,2886420,675000,2886420
675000,2886420,675000,3283000
675000,3283000,107000,3283000
107000,3283000,107000,5313000
107000,5313000,34000,5313000
34000,5313000,34000,6059000
34000,6059000,3051000,6059000
3051000,6059000,3051000,4896000
3051000,4896000,3560000,4896000
3560000,4896000,3560000,5640000
3560000,5640000,5000000,5640000
3560000,2280000,3560000,2886420
3560000,2886420,675000,2886420
675000,2886420,675000,3283000
675000,3283000,107000,3283000
107000,3283000,107000,5313000
107000,5313000,34000,5313000
34000,5313000,34000,6059000
34000,6059000,5000000,6059000
5000000,6059000,5000000,5640000
3560000,2280000,3560000,164080
3560000,164080,9470000,164080
9470000,164080,9470000,2862000
9470000,2862000,7760000,2862000
7760000,2862000,7760000,3800000
7760000,3800000,7640000,3800000
7760000,3800000,7760000,4600000
7760000,4600000,6680000,4600000
3560000,2280000,3560000,164080
3560000,164080,9470000,164080
9470000,164080,9470000,2862000
9470000,2862000,7760000,2862000
7760000,2862000,7760000,3800000
7760000,3800000,7640000,3800000
7760000,3800000,7760000,4600000
7760000,4600000,6680000,4600000
3560000,2280000,5641000,2280000
5641000,2280000,5641000,164080
5641000,164080,9470000,164080
9470000,164080,9470000,2862000
9470000,2862000,7965000,2862000
7965000,2862000,7965000,5480000
7965000,5480000,7880000,5480000
3560000,2280000,3560000,164080
3560000,164080,9470000,164080
9470000,164080,9470000,2862000
9470000,2862000,8680000,2862000
8680000,2862000,7760000,2862000
7760000,2862000,7760000,3800000
7760000,3800000,7640000,3800000
8680000,2862000,8680000,6198998
8680000,6198998,8440000,6198998
3560000,2280000,3560000,164080
3560000,164080,9470000,164080
9470000,164080,9470000,2862000
9470000,2862000,8977000,2862000
8977000,2862000,8944000,2862000
8944000,2862000,8944000,3226998
8977000,2862000,8977000,5160000
8977000,5160000,9080000,5160000
3560000,2280000,3560000,164080
3560000,164080,9470000,164080
9470000,164080,9470000,2862000
9470000,2862000,8944000,2862000
8944000,2862000,7760000,2862000
7760000,2862000,7760000,3759999
7760000,3759999,7640000,3759999
7640000,3759999,7640000,3800000
8944000,2862000,8944000,3226998
190000,3336000,190000,3566920
190000,3566920,107000,3566920
107000,3566920,107000,5313000
107000,5313000,34000,5313000
34000,5313000,34000,6059000
34000,6059000,6691000,6059000
6691000,6059000,6691000,2280000
6691000,2280000,6760000,2280000
190000,3336000,190000,3336000
190000,3336000,190000,3336000
190000,3336000,190000,3336000
190000,3336000,190000,3272000
190000,3272000,675000,3272000
675000,3272000,675000,164080
675000,164080,9470000,164080
9470000,164080,9470000,2862000
9470000,2862000,8944000,2862000
8944000,2862000,8944000,3226998
3560000,2280000,3560000,2886420
3560000,2886420,675000,2886420
675000,2886420,675000,3283000
675000,3283000,215168,3283000
215168,3283000,215168,3336000
215168,3336000,190000,3336000
190000,3336000,190000,3336000
9080000,5160000,9080000,4541000
9080000,4541000,6120000,4541000
6120000,4541000,6120000,4520000
6520000,40000,6520000,164080
6520000,164080,9470000,164080
9470000,164080,9470000,2862000
9470000,2862000,8977000,2862000
8977000,2862000,8977000,5160000
8977000,5160000,9080000,5160000
9470000,164080,9490000,164080
9490000,164080,9490000,2200000
9639000,5320000,9639000,5160000
9639000,5160000,9080000,5160000
9639000,5160000,9639000,4498000
9639000,4498000,9678984,4498000
9678984,4498000,9678984,2285000
9678984,2285000,9490000,2285000
9490000,2285000,9490000,2200000
8440000,6198998,8703000,6198998
8703000,6198998,8703000,2253000
8703000,2253000,9482000,2253000
9482000,2253000,9482000,2200000
9482000,2200000,9490000,2200000
8703000,6198998,9072652,6198998
9072652,6198998,9072652,5160000
9072652,5160000,9080000,5160000
8440000,6198998,8440000,6234080
8440000,6234080,4840000,6234080
4840000,6234080,4840000,6120000
8440000,6198998,9072652,6198998
9072652,6198998,9072652,5160000
9072652,5160000,9080000,5160000
9639000,1240000,9470000,1240000
9470000,1240000,9470000,164080
9470000,164080,5041480,164080
5041480,164080,5041480,360000
5041480,360000,4840000,360000
9639000,1240000,9639000,2862000
9639000,2862000,8977000,2862000
8977000,2862000,8977000,5160000
8977000,5160000,9080000,5160000
8440000,6198998,8703000,6198998
8703000,6198998,8703000,2253000
8703000,2253000,9470000,2253000
9470000,2253000,9470000,164080
9470000,164080,4840000,164080
4840000,164080,4840000,360000
8703000,6198998,9072652,6198998
9072652,6198998,9072652,5160000
9072652,5160000,9080000,5160000
6520000,40000,5641000,40000
5641000,40000,5641000,2894420
5641000,2894420,675000,2894420
675000,2894420,675000,3283000
675000,3283000,215168,3283000
215168,3283000,215168,3336000
215168,3336000,190000,3336000
6520000,40000,6520000,164080
6520000,164080,9470000,164080
9470000,164080,9470000,2862000
9470000,2862000,8977000,2862000
8977000,2862000,8977000,5160000
8977000,5160000,9080000,5160000
9639000,5320000,9639000,5160000
9639000,5160000,9080000,5160000
9639000,5320000,9639000,6238700
9639000,6238700,146000,6238700
146000,6238700,146000,6017000
146000,6017000,34000,6017000
34000,6017000,34000,5254000
34000,5254000,146000,5254000
146000,5254000,146000,3336000
146000,3336000,190000,3336000
6520000,40000,5641000,40000
5641000,40000,5641000,2280000
5641000,2280000,3560000,2280000
5641000,2280000,5641000,2894420
5641000,2894420,675000,2894420
675000,2894420,675000,3283000
675000,3283000,215168,3283000
215168,3283000,215168,3336000
215168,3336000,190000,3336000
6680000,4600000,6680000,6234080
6680000,6234080,8440000,6234080
8440000,6234080,8440000,6198998
6680000,4600000,6680000,6237999
6680000,6237999,8440000,6237999
8440000,6237999,8440000,6198998
6680000,4600000,6680000,6234080
6680000,6234080,8390000,6234080
8390000,6234080,8390000,6198998
8390000,6198998,8440000,6198998
6680000,4600000,6680000,6234080
6680000,6234080,8440000,6234080
8440000,6234080,8440000,6198998
6680000,4600000,6680000,6234080
6680000,6234080,8440000,6234080
8440000,6234080,8440000,6198998
6680000,4600000,6680000,6234080
6680000,6234080,8440000,6234080
8440000,6234080,8440000,6198998
6680000,4600000,6680000,6234080
6680000,6234080,8440000,6234080
8440000,6234080,8440000,6198998
6680000,4600000,6680000,6234080
6680000,6234080,8440000,6234080
8440000,6234080,8440000,6198998
6680000,4600000,6680000,6234080
6680000,6234080,8390000,6234080
8390000,6234080,8390000,6198998
8390000,6198998,8440000,6198998
6680000,4600000,8655000,4600000
8655000,4600000,8655000,4857999
8655000,4857999,9240000,4857999
9240000,4857999,9240000,5790000
9240000,5790000,9320000,5790000
9320000,5790000,9320000,6090000
9320000,6090000,9072652,6090000
9072652,6090000,9072652,6198998
9072652,6198998,8440000,6198998
6680000,4600000,6680000,6234080
6680000,6234080,8440000,6234080
8440000,6234080,8440000,6198998
6680000,4600000,6680000,6234080
6680000,6234080,8440000,6234080
8440000,6234080,8440000,6198998
6680000,4600000,6680000,6234080
6680000,6234080,8440000,6234080
8440000,6234080,8440000,6198998
6680000,4600000,6680000,5640000
6680000,5640000,5000000,5640000
6680000,4600000,6680000,5640000
6680000,5640000,5000000,5640000
6680000,4600000,6680000,3265000
6680000,3265000,9072652,3265000
9072652,3265000,9072652,2253000
9072652,2253000,9470000,2253000
9470000,2253000,9470000,164080
9470000,164080,3560000,164080
3560000,164080,3560000,2280000
3560000,2280000,5641000,2280000
5641000,2280000,5641000,164080
5641000,164080,9470000,164080
9470000,164080,9470000,2862000
9470000,2862000,7760000,2862000
7760000,2862000,7760000,3039999
7760000,3039999,4680000,3039999
4680000,3039999,4680000,3079998
3560000,2280000,5641000,2280000
5641000,2280000,5641000,164080
5641000,164080,9470000,164080
9470000,164080,9470000,2862000
9470000,2862000,8977000,2862000
8977000,2862000,8977000,5160000
8977000,5160000,9080000,5160000
6680000,4600000,6680000,5480000
6680000,5480000,7880000,5480000
6680000,4600000,9072652,4600000
9072652,4600000,9072652,5160000
9072652,5160000,9080000,5160000
6680000,4600000,9072652,4600000
9072652,4600000,9072652,5160000
9072652,5160000,9080000,5160000
6680000,4600000,6680000,4799120
6680000,4799120,9072652,4799120
9072652,4799120,9072652,5160000
9072652,5160000,9080000,5160000
6680000,4600000,9072652,4600000
9072652,4600000,9072652,5160000
9072652,5160000,9080000,5160000
6680000,4600000,9072652,4600000
9072652,4600000,9072652,5160000
9072652,5160000,9080000,5160000
3560000,2280000,5641000,2280000
5641000,2280000,5641000,164080
5641000,164080,9470000,164080
9470000,164080,9470000,2862000
9470000,2862000,8680000,2862000
8680000,2862000,8680000,6198998
8680000,6198998,8440000,6198998
3560000,2280000,5641000,2280000
5641000,2280000,5641000,164080
5641000,164080,9470000,164080
9470000,164080,9470000,2862000
9470000,2862000,8040000,2862000
8040000,2862000,8040000,2920000
6680000,4600000,6680000,3265000
6680000,3265000,9072652,3265000
9072652,3265000,9072652,2253000
9072652,2253000,9470000,2253000
9470000,2253000,9470000,164080
9470000,164080,3560000,164080
3560000,164080,3560000,2280000
6680000,4600000,6680000,6234080
6680000,6234080,8390000,6234080
8390000,6234080,8390000,6198998
8390000,6198998,8440000,6198998
3560000,2280000,3560000,2886420
3560000,2886420,3880000,2886420
3880000,2886420,3880000,2894420
3880000,2894420,5641000,2894420
5641000,2894420,5641000,164080
5641000,164080,9470000,164080
9470000,164080,9470000,2862000
9470000,2862000,7760000,2862000
7760000,2862000,7760000,3039999
7760000,3039999,4680000,3039999
4680000,3039999,4680000,3079998
6680000,4600000,6680000,4799120
6680000,4799120,6680000,5640000
6680000,5640000,5000000,5640000
6680000,4799120,9080000,4799120
9080000,4799120,9080000,5160000
3560000,2280000,5641000,2280000
5641000,2280000,5641000,164080
5641000,164080,9470000,164080
9470000,164080,9470000,2862000
9470000,2862000,7760000,2862000
7760000,2862000,7760000,3759999
7760000,3759999,7640000,3759999
7640000,3759999,7640000,3800000
6680000,4600000,6680000,3994999
6680000,3994999,6307000,3994999
6307000,3994999,6307000,3961999
6307000,3961999,6596000,3961999
6596000,3961999,6596000,2799999
6596000,2799999,7741000,2799999
7741000,2799999,7741000,2785999
7741000,2785999,8040000,2785999
8040000,2785999,8040000,2920000
6680000,4600000,8924000,4600000
8924000,4600000,8924000,3226998
8924000,3226998,8944000,3226998
3560000,2280000,3560000,164080
3560000,164080,9470000,164080
9470000,164080,9470000,2600000
9470000,2600000,8840000,2600000
9470000,2600000,9470000,2862000
9470000,2862000,8977000,2862000
8977000,2862000,8944000,2862000
8944000,2862000,8068972,2862000
8068972,2862000,7965000,2862000
7965000,2862000,7760000,2862000
7760000,2862000,7760000,3079998
7760000,3079998,4680000,3079998
7760000,3079998,7760000,3800000
7760000,3800000,7640000,3800000
7760000,3800000,7760000,4600000
7760000,4600000,6680000,4600000
7760000,4600000,7760000,4799120
7760000,4799120,5041480,4799120
5041480,4799120,5041480,5640000
5041480,5640000,5000000,5640000
7965000,2862000,7965000,5480000
7965000,5480000,7880000,5480000
8068972,2862000,8068972,2920000
8068972,2920000,8040000,2920000
8944000,2862000,8944000,3226998
8977000,2862000,8977000,5160000
8977000,5160000,9080000,5160000
9470000,164080,9490000,164080
9490000,164080,9490000,2200000
3560000,2280000,3560000,2886420
3560000,2886420,675000,2886420
675000,2886420,675000,3283000
675000,3283000,215168,3283000
215168,3283000,215168,3336000
215168,3336000,190000,3336000
6520000,40000,5641000,40000
5641000,40000,5641000,2280000
5641000,2280000,3560000,2280000
6520000,40000,6520000,164080
6520000,164080,9470000,164080
9470000,164080,9470000,2862000
9470000,2862000,8068972,2862000
8068972,2862000,7760000,2862000
7760000,2862000,7760000,4440000
7760000,4440000,5800000,4440000
8068972,2862000,8068972,2920000
8068972,2920000,8040000,2920000
